root,parent,dataset_id,class,name
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,16.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,160.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,161.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,162.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,163.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,167.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,169.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,17.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,170.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,171.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,172.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,173.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,174.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,175.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,176.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,177.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,178.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,179.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,18.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,180.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,181.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,182.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,183.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,184.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,185.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,186.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,187.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,188.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,189.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,19.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,190.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,191.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,192.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,194.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,195.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,196.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,197.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,198.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,199.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,2.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,20.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,201.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,202.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,203.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,204.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,205.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,206.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,207.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,208.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,209.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,21.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,210.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,213.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,214.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,215.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,216.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,217.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,218.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,22.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,220.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,221.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,222.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,223.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,224.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,225.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,226.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,227.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,228.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,229.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,23.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,230.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,231.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,232.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,233.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,234.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,235.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,236.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,237.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,238.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,239.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,24.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,247.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,249.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,25.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,250.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,251.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,252.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,253.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,254.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,256.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,257.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,258.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,259.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,26.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,260.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,261.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,262.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,263.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,264.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,265.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,266.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,267.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,268.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,269.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,27.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,270.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,271.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,272.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,273.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,274.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,275.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,276.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,277.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,278.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,279.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,28.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,280.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,281.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,282.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,283.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,284.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,285.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,286.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,287.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,288.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,289.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,29.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,290.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,291.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,292.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,293.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,294.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,295.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,296.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,297.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,298.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,299.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,30.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,300.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,301.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,302.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,303.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,304.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,305.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,306.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,307.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,308.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,309.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,31.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,310.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,311.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,312.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,313.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,314.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,315.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,316.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,317.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,318.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,319.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,32.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,320.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,321.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,323.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,326.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,327.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,328.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,33.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,330.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,331.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,332.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,333.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,334.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,335.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,336.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,337.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,338.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,339.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,34.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,340.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,341.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,342.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,343.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,344.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,345.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,346.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,347.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,348.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,349.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,35.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,350.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,352.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,353.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,354.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,355.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,356.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,357.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,358.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,359.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,36.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,360.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,361.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,362.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,363.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,364.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,365.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,366.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,367.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,368.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,369.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,37.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,370.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,371.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,372.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,373.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,374.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,375.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,376.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,377.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,378.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,379.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,38.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,380.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,381.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,382.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,383.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,384.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,385.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,386.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,387.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,388.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,389.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,39.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,390.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,391.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,392.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,393.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,394.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,395.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,396.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,397.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,399.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,4.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,40.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,400.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,401.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,402.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,403.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,404.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,405.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,406.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,407.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,408.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,41.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,410.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,411.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,412.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,414.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,415.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,416.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,417.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,418.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,419.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,42.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,420.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,421.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,422.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,423.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,424.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,425.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,426.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,427.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,428.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,429.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,43.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,430.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,431.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,432.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,433.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,434.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,435.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,436.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,437.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,438.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,439.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,44.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,440.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,441.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,442.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,443.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,444.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,445.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,447.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,448.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,449.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,45.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,451.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,452.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,453.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,454.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,455.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,456.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,457.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,458.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,459.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,46.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,460.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,461.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,462.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,463.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,464.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,465.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,466.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,467.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,468.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,469.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,47.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,470.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,471.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,472.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,473.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,474.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,475.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,476.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,477.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Audi,478.jpg
